config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE
472,0.0034133341714483057,0.0024375126827259866,0.014884488,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0,0,0.0016266125358492093,4.650168832398788e-08,0.0011137781542328951,1.9666077745222721e-08
473,0.14007832362209907,0.017248604977922796,0.014921179999999999,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0,0,0.067329104785706195,7.0057662713197101e-05,0.048165930627978824,3.1024997526312467e-05
474,0.22601555915051805,0.027206814796417383,0.014950517,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0,0,0.13466067744867269,0.00028084676437526779,0.0025502881807835864,9.853245885274214e-08
475,0.26796567296292878,0.027425432413929227,0.014934325,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0,0,0.13466067744867269,0.00028084676437526779,0.048165930627978824,3.1024997526312467e-05
476,0.39447834320757807,0.088514607509060927,0.014967841000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0,0,0.27149403570967562,0.0011467575667019995,0.0025502881807835864,9.853245885274214e-08
477,0.069286525264839263,0.00012130233771626836,0.014929466000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.000556248333386102,5.9346873038682533e-09,0.0036204138554804133,2.2943610162988871e-07,0.095166505640853619,0.00012474732005306627
478,0.0046606165245106027,3.0128882925402545e-07,0.014883937,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.0014914208778900066,4.0933148225877827e-08,0.0036204138554804133,2.2943610162988871e-07,0,0
479,0.0078631819151634384,0.0048750894063565708,0.014917463000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.0067340929936715345,9.2459189360104763e-07,0.0036204138554804133,2.2943610162988871e-07,0.0003441145397622694,2.8488482178333717e-09
480,0.081064180535776409,0.012238173146026083,0.014839089999999999,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.0067340929936715345,9.2459189360104763e-07,0.032922391524293174,1.7197917793120815e-05,0.048165930627978824,3.1024997526312467e-05
481,0.021793401102088963,0.0048831330597670659,0.01487991,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.029482704752294028,1.5922870822089668e-05,0.0075661031970618185,1.0157051859989345e-06,0.0055576717676975368,4.4941701671434056e-07
482,0.20724490112095742,0.0077923956863970448,0.014881293,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.029482704752294028,1.5922870822089668e-05,0.032922391524293174,1.7197917793120815e-05,0.19041559486652979,0.0004957115273660211
483,0.46121911130850296,0.076836454867131962,0.014873116,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.029482704752294028,1.5922870822089668e-05,0.27149403570967562,0.0011467575667019995,0.048165930627978824,3.1024997526312467e-05
484,0.040109472369546435,0.012201988044310457,0.014854991999999999,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.058191510134582916,6.3561167843227188e-05,0,0,0.024380651360960948,7.631216362179021e-06
485,0.050911482929037286,0.012220805985487139,0.014855332000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.058191510134582916,6.3561167843227188e-05,0.00059882329038815337,6.6185493683973793e-09,0,0
486,0.40473465457949653,0.071412440751071019,0.014836105,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.058191510134582916,6.3561167843227188e-05,0.27149403570967562,0.0011467575667019995,0.0003441145397622694,2.8488482178333717e-09
487,0.098318003668337151,0.014663870643706858,0.014839141,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.11753286278100532,0.00026025549033156434,0.032922391524293174,1.7197917793120815e-05,0.011998077590687784,1.9024147497166475e-06
488,0.34275560987975134,0.057087774813809798,0.014928695000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.11753286278100532,0.00026025549033156434,0.27149403570967562,0.0011467575667019995,0.024380651360960948,7.631216362179021e-06
489,0.22562402737137077,0.048016211575466997,0.014840643000000001,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.23357852699496401,0.001044597176994619,0.0075661031970618185,1.0157051859989345e-06,0.048165930627978824,3.1024997526312467e-05
490,0.19142499090581899,0.047976756879202678,0.014865972,0.0002107349811628163,2.5128380130182859e-09,0.0014826382597978712,3.7927712872417375e-08,0.23357852699496401,0.001044597176994619,0.016534326377095288,4.2141881657428466e-06,0.095166505640853619,0.00012474732005306627
491,0.01295636912090195,0.0024387414331359628,0.014805354999999999,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0,0,0,0,0,0
492,0.38864036183906109,0.088435633388248711,0.014816897000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0,0,0.27149403570967562,0.0011467575667019995,0,0
493,0.10317578202498409,0.0028714061047000069,0.014787138999999999,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.000556248333386102,5.9346873038682533e-09,0,0,0.19041559486652979,0.0004957115273660211
494,0.1227270934973704,0.019603210009262455,0.014738034000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.000556248333386102,5.9346873038682533e-09,0.067329104785706195,7.0057662713197101e-05,0.024380651360960948,7.631216362179021e-06
495,0.014185004746129628,0.0024394901052255725,0.014779445,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0,0,0,0
496,0.011312960199100318,0.0024388408192843394,0.014818911000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.0016266125358492093,4.650168832398788e-08,0.0011137781542328951,1.9666077745222721e-08
497,0.0046072099459328487,0.0024378140714550784,0.014781137999999999,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.0036204138554804133,2.2943610162988871e-07,0.0055576717676975368,4.4941701671434056e-07
498,0.016195004801312196,0.0097448543199349126,0.014804383000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.016534326377095288,4.2141881657428466e-06,0.0055576717676975368,4.4941701671434056e-07
499,0.080810034346307749,0.017081749435166639,0.014745819,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.032922391524293174,1.7197917793120815e-05,0.048165930627978824,3.1024997526312467e-05
500,0.10070993583614651,0.019558100024043654,0.014735468999999999,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.067329104785706195,7.0057662713197101e-05,0.0011137781542328951,1.9666077745222721e-08
501,0.38964360417072924,0.088457235849526583,0.014822307,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0014914208778900066,4.0933148225877827e-08,0.27149403570967562,0.0011467575667019995,0.0055576717676975368,4.4941701671434056e-07
502,0.022065724390485514,0.0048762801851787354,0.014843579000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0032657381748219037,2.0747590606460765e-07,0.0075661031970618185,1.0157051859989345e-06,0.024380651360960948,7.631216362179021e-06
503,0.044937999659297394,0.0025221905643481291,0.014837357000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.0067340929936715345,9.2459189360104763e-07,0,0,0.095166505640853619,0.00012474732005306627
504,0.021165528062353799,0.0048784575305260477,0.014826847000000001,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.013875902228953515,3.8910972590460246e-06,0.0036204138554804133,2.2943610162988871e-07,0,0
505,0.032159859098200162,0.0048988640607611506,0.014808451,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.029482704752294028,1.5922870822089668e-05,0.00059882329038815337,6.6185493683973793e-09,0,0
506,0.051256652653080811,0.0097774210858496031,0.014836125,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.058191510134582916,6.3561167843227188e-05,0.00059882329038815337,6.6185493683973793e-09,0.024380651360960948,7.631216362179021e-06
507,0.26484747647762508,0.050690130872391041,0.014816918,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.23357852699496401,0.001044597176994619,0.00059882329038815337,6.6185493683973793e-09,0.0025502881807835864,9.853245885274214e-08
508,0.26158818573147502,0.05067611832173044,0.014890921,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.23357852699496401,0.001044597176994619,0.0016266125358492093,4.650168832398788e-08,0.0055576717676975368,4.4941701671434056e-07
509,0.23328206375045146,0.045704958783751998,0.014928354,0.0002107349811628163,2.5128380130182859e-09,0.0032763021406752579,1.8605944461100654e-07,0.23357852699496401,0.001044597176994619,0.032922391524293174,1.7197917793120815e-05,0,0
510,0.026643712579019468,0.019533980802043122,0.014997508,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0,0,0,0,0.048165930627978824,3.1024997526312467e-05
511,0.016717547058035635,0.017086602460309391,0.015020202,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0,0,0.0016266125358492093,4.650168832398788e-08,0.024380651360960948,7.631216362179021e-06
512,0.056116266193208551,0.017167654722524236,0.014983310999999999,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0,0,0.0036204138554804133,2.2943610162988871e-07,0.095166505640853619,0.00012474732005306627
513,0.10515383140702753,0.031775663924899965,0.014978912,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0,0,0.067329104785706195,7.0057662713197101e-05,0.0025502881807835864,9.853245885274214e-08
514,0.13994628700310197,0.031858995937742531,0.015075669999999999,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0,0,0.067329104785706195,7.0057662713197101e-05,0.048165930627978824,3.1024997526312467e-05
515,0.050637599389546054,0.019596641613085206,0.015030572000000001,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0014914208778900066,4.0933148225877827e-08,0.00059882329038815337,6.6185493683973793e-09,0.095166505640853619,0.00012474732005306627
516,0.053783224278757293,0.021970778116220342,0.014997147000000001,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0014914208778900066,4.0933148225877827e-08,0.032922391524293174,1.7197917793120815e-05,0.024380651360960948,7.631216362179021e-06
517,0.077775395766843378,0.022000994729367011,0.01502384,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0014914208778900066,4.0933148225877827e-08,0.032922391524293174,1.7197917793120815e-05,0.048165930627978824,3.1024997526312467e-05
518,0.017686157137398652,0.017081859234170278,0.014927803,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0032657381748219037,2.0747590606460765e-07,0.016534326377095288,4.2141881657428466e-06,0.0055576717676975368,4.4941701671434056e-07
519,0.10526557894786247,0.031822429690899962,0.014828851000000001,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0032657381748219037,2.0747590606460765e-07,0.067329104785706195,7.0057662713197101e-05,0.024380651360960948,7.631216362179021e-06
520,0.22769227097392386,0.044358324447877434,0.014922202000000001,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.0032657381748219037,2.0747590606460765e-07,0.13466067744867269,0.00028084676437526779,0.048165930627978824,3.1024997526312467e-05
521,0.036858777558635938,0.017086232293947592,0.014959653999999999,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.029482704752294028,1.5922870822089668e-05,0.016534326377095288,4.2141881657428466e-06,0,0
522,0.14075524386920732,0.029511308703398346,0.014933304,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.11753286278100532,0.00026025549033156434,0,0,0,0
523,0.086505299739992561,0.029479206992798285,0.014931089,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.11753286278100532,0.00026025549033156434,0.0036204138554804133,2.2943610162988871e-07,0.19041559486652979,0.0004957115273660211
524,0.26142611137290878,0.067719983927119379,0.015000123000000001,0.0002107349811628163,2.5128380130182859e-09,0.0065000668855896863,8.306447327947619e-07,0.23357852699496401,0.001044597176994619,0.00059882329038815337,6.6185493683973793e-09,0.024380651360960948,7.631216362179021e-06
525,0.041318918798882893,0.019587964930729253,0.015052294000000001,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0,0,0,0,0.095166505640853619,0.00012474732005306627
526,0.025455687328582305,0.01952521330165273,0.015193599,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0,0,0.0016266125358492093,4.650168832398788e-08,0.048165930627978824,3.1024997526312467e-05
527,0.037913379966107684,0.019527189901681494,0.015076381999999999,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0,0,0.0036204138554804133,2.2943610162988871e-07,0.011998077590687784,1.9024147497166475e-06
528,0.025665836405839866,0.021963172041695771,0.015005795000000001,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0,0,0.032922391524293174,1.7197917793120815e-05,0,0
529,0.18287866584591631,0.0393331028990722,0.014990013,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0,0,0.13466067744867269,0.00028084676437526779,0.011998077590687784,1.9024147497166475e-06
530,0.021688580739482148,0.019531255171193515,0.015000955,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.0032657381748219037,2.0747590606460765e-07,0.016534326377095288,4.2141881657428466e-06,0.024380651360960948,7.631216362179021e-06
531,0.057081698590449176,0.021973387350136108,0.015054949,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.0067340929936715345,9.2459189360104763e-07,0.0016266125358492093,4.650168832398788e-08,0.0011137781542328951,1.9666077745222721e-08
532,0.053985271995072741,0.019538195739675902,0.015075740000000001,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.0067340929936715345,9.2459189360104763e-07,0.0036204138554804133,2.2943610162988871e-07,0.0011137781542328951,1.9666077745222721e-08
533,0.04713458876135812,0.019534492012785693,0.015084497000000001,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.0067340929936715345,9.2459189360104763e-07,0.0075661031970618185,1.0157051859989345e-06,0,0
534,0.040705130841145409,0.022015591730406452,0.015105377,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.013875902228953515,3.8910972590460246e-06,0.0036204138554804133,2.2943610162988871e-07,0.095166505640853619,0.00012474732005306627
535,0.039455324109179568,0.026839165819715422,0.015164963,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.0036204138554804133,2.2943610162988871e-07,0.048165930627978824,3.1024997526312467e-05
536,0.04073530699645854,0.02447883285861643,0.015059718999999999,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.0075661031970618185,1.0157051859989345e-06,0.095166505640853619,0.00012474732005306627
537,0.038255649076794622,0.019540223415767232,0.015035300999999999,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.032922391524293174,1.7197917793120815e-05,0.048165930627978824,3.1024997526312467e-05
538,0.060889041567081963,0.019605407515078187,0.015054689,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.032922391524293174,1.7197917793120815e-05,0.095166505640853619,0.00012474732005306627
539,0.22575622690422092,0.037173403868205127,0.015076661999999999,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.13466067744867269,0.00028084676437526779,0.095166505640853619,0.00012474732005306627
540,0.36868767854172063,0.078767726990530584,0.015051693999999999,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.029482704752294028,1.5922870822089668e-05,0.27149403570967562,0.0011467575667019995,0,0
541,0.11978497621699316,0.024514468374996646,0.015152028,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.058191510134582916,6.3561167843227188e-05,0,0,0.0025502881807835864,9.853245885274214e-08
542,0.079960182829806173,0.024680199545077421,0.015167969,0.0002107349811628163,2.5128380130182859e-09,0.012588944289611177,3.5224865185964549e-06,0.058191510134582916,6.3561167843227188e-05,0.016534326377095288,4.2141881657428466e-06,0.19041559486652979,0.0004957115273660211
543,0.076320226392929444,0.040655453040851441,0.015098434000000001,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0,0,0.0036204138554804133,2.2943610162988871e-07,0.048165930627978824,3.1024997526312467e-05
544,0.082347203678303865,0.038231917266680834,0.014992287999999999,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0,0,0.0075661031970618185,1.0157051859989345e-06,0.024380651360960948,7.631216362179021e-06
545,0.11239883908595047,0.040700730791387196,0.015001796,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0014914208778900066,4.0933148225877827e-08,0,0,0,0
546,0.07944983991200795,0.04065091606246854,0.014975606000000001,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0014914208778900066,4.0933148225877827e-08,0.00059882329038815337,6.6185493683973793e-09,0.048165930627978824,3.1024997526312467e-05
547,0.10930104752245288,0.040693949057403311,0.014858006999999999,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0014914208778900066,4.0933148225877827e-08,0.0016266125358492093,4.650168832398788e-08,0.0011137781542328951,1.9666077745222721e-08
548,0.11425593178934859,0.040705049993232031,0.014873056000000001,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0032657381748219037,2.0747590606460765e-07,0,0,0,0
549,0.089133557063209801,0.038245488196485371,0.014941118,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0032657381748219037,2.0747590606460765e-07,0.016534326377095288,4.2141881657428466e-06,0.0011137781542328951,1.9666077745222721e-08
550,0.38777048828886657,0.07851304616499849,0.014971086,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0032657381748219037,2.0747590606460765e-07,0.27149403570967562,0.0011467575667019995,0.048165930627978824,3.1024997526312467e-05
551,0.10496760854906852,0.040683844611105226,0.014873297000000001,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.0067340929936715345,9.2459189360104763e-07,0.0016266125358492093,4.650168832398788e-08,0.011998077590687784,1.9024147497166475e-06
552,0.079671648536719611,0.038251983584044733,0.014847277000000001,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.029482704752294028,1.5922870822089668e-05,0.032922391524293174,1.7197917793120815e-05,0.0011137781542328951,1.9666077745222721e-08
553,0.33281682736830231,0.080390357697475046,0.014902073,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.029482704752294028,1.5922870822089668e-05,0.27149403570967562,0.0011467575667019995,0,0
554,0.14187002652045116,0.04565751784356243,0.014836606,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.058191510134582916,6.3561167843227188e-05,0,0,0.011998077590687784,1.9024147497166475e-06
555,0.13971783453019382,0.045652905413556516,0.014831926,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.058191510134582916,6.3561167843227188e-05,0.0016266125358492093,4.650168832398788e-08,0.011998077590687784,1.9024147497166475e-06
556,0.068536421661462774,0.038201569444178907,0.014829812,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.058191510134582916,6.3561167843227188e-05,0.067329104785706195,7.0057662713197101e-05,0.0011137781542328951,1.9666077745222721e-08
557,0.26801527812031961,0.036773773711192739,0.014802169,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.058191510134582916,6.3561167843227188e-05,0.13466067744867269,0.00028084676437526779,0.19041559486652979,0.0004957115273660211
558,0.17636422525102727,0.07034917416144737,0.0148183,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.11753286278100532,0.00026025549033156434,0.0075661031970618185,1.0157051859989345e-06,0.024380651360960948,7.631216362179021e-06
559,0.13240791380144903,0.060737746822753007,0.014754214999999999,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.11753286278100532,0.00026025549033156434,0.13466067744867269,0.00028084676437526779,0.048165930627978824,3.1024997526312467e-05
560,0.29191802750973478,0.096278684430049111,0.014772782,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.23357852699496401,0.001044597176994619,0.0075661031970618185,1.0157051859989345e-06,0.024380651360960948,7.631216362179021e-06
561,0.25002360141283109,0.091270291935279357,0.014769075,0.0002107349811628163,2.5128380130182859e-09,0.025011694954138793,1.4476156942003518e-05,0.23357852699496401,0.001044597176994619,0.032922391524293174,1.7197917793120815e-05,0.048165930627978824,3.1024997526312467e-05
562,0.26483413097622382,0.10464712078899709,0.014787049,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0,0,0.0036204138554804133,2.2943610162988871e-07,0.0003441145397622694,2.8488482178333717e-09
563,0.18493233733183048,0.096596246198186519,0.014797599999999999,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0,0,0.067329104785706195,7.0057662713197101e-05,0.0055576717676975368,4.4941701671434056e-07
564,0.17753148752165815,0.10114877484681514,0.014788732000000001,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0,0,0.13466067744867269,0.00028084676437526779,0,0
565,0.26836795327914809,0.10466971532831958,0.014836596000000001,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.0014914208778900066,4.0933148225877827e-08,0.0016266125358492093,4.650168832398788e-08,0.0003441145397622694,2.8488482178333717e-09
566,0.23900791618285774,0.10456072355624008,0.014876613,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.0014914208778900066,4.0933148225877827e-08,0.0016266125358492093,4.650168832398788e-08,0.048165930627978824,3.1024997526312467e-05
567,0.18286993309053654,0.096591699901873287,0.014916841,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.0014914208778900066,4.0933148225877827e-08,0.067329104785706195,7.0057662713197101e-05,0.011998077590687784,1.9024147497166475e-06
568,0.26573807547249745,0.10948679041097051,0.014926460000000001,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.0032657381748219037,2.0747590606460765e-07,0.00059882329038815337,6.6185493683973793e-09,0.011998077590687784,1.9024147497166475e-06
569,0.18798511775592774,0.099002374534587531,0.0149415,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.0032657381748219037,2.0747590606460765e-07,0.067329104785706195,7.0057662713197101e-05,0.011998077590687784,1.9024147497166475e-06
570,0.29423391948938354,0.11147177285803368,0.014954795,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.029482704752294028,1.5922870822089668e-05,0.0036204138554804133,2.2943610162988871e-07,0.0011137781542328951,1.9666077745222721e-08
571,0.25226200411884619,0.10648742522799876,0.014930618,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.029482704752294028,1.5922870822089668e-05,0.032922391524293174,1.7197917793120815e-05,0.0011137781542328951,1.9666077745222721e-08
572,0.33009824493894557,0.11427067850864506,0.014869228999999999,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.029482704752294028,1.5922870822089668e-05,0.27149403570967562,0.0011467575667019995,0.024380651360960948,7.631216362179021e-06
573,0.52835606362494636,0.14943223503112621,0.014907283,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.23357852699496401,0.001044597176994619,0,0,0,0
574,0.52807423321344349,0.14942989245996124,0.014915008,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.23357852699496401,0.001044597176994619,0.00059882329038815337,6.6185493683973793e-09,0.0003441145397622694,2.8488482178333717e-09
575,0.31082028408720558,0.12298050173671507,0.014891021000000001,0.0002107349811628163,2.5128380130182859e-09,0.049308902239849808,5.8318337274775721e-05,0.23357852699496401,0.001044597176994619,0.27149403570967562,0.0011467575667019995,0.0011137781542328951,1.9666077745222721e-08
576,0.5481018593345971,0.20630342308668762,0.014860732,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0,0,0,0,0,0
577,0.49978434404226801,0.19798544829845918,0.014874619,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0,0,0.032922391524293174,1.7197917793120815e-05,0.0055576717676975368,4.4941701671434056e-07
578,0.34113319533902298,0.17612375344383863,0.014876603,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0,0,0.13466067744867269,0.00028084676437526779,0.048165930627978824,3.1024997526312467e-05
579,0.50284566297557243,0.19799709735064161,0.014822909,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0.000556248333386102,5.9346873038682533e-09,0.032922391524293174,1.7197917793120815e-05,0.0011137781542328951,1.9666077745222721e-08
580,0.4493400764923301,0.17925310821866941,0.014860261,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0.0014914208778900066,4.0933148225877827e-08,0.067329104785706195,7.0057662713197101e-05,0.0011137781542328951,1.9666077745222721e-08
581,0.43520111641509568,0.17916432808643162,0.014921881,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0.0014914208778900066,4.0933148225877827e-08,0.067329104785706195,7.0057662713197101e-05,0.024380651360960948,7.631216362179021e-06
582,0.53527042477668918,0.20623417582370779,0.014954413999999999,0.0002107349811628163,2.5128380130182859e-09,0.099112756898239507,0.00023255411467313362,0.0067340929936715345,9.2459189360104763e-07,0.00059882329038815337,6.6185493683973793e-09,0.024380651360960948,7.631216362179021e-06
